ModelName,GameNumber,ID_RunTime,NumGamesPlayed,Score,BlockHits,PaddleHits,TimePlayed,WinStatus
Paddle - lc_28_500k,254,2000,2/28/2021 7:52:01 PM,10,1,0,0.46,0
Paddle - lc_28_500k,255,2000,2/28/2021 7:52:01 PM,10,1,0,1.06,0
Paddle - lc_28_500k,256,2000,2/28/2021 7:52:01 PM,10,1,0,3.69,0
Paddle - lc_28_500k,257,2000,2/28/2021 7:52:01 PM,10,1,0,0.52,0
Paddle - lc_28_500k,258,2000,2/28/2021 7:52:01 PM,10,1,0,0.58,0
Paddle - lc_28_500k,259,2000,2/28/2021 7:52:01 PM,10,1,1,3.23,0
Paddle - lc_28_500k,260,2000,2/28/2021 7:52:01 PM,150,15,0,41.08,0
Paddle - lc_28_500k,261,2000,2/28/2021 7:52:01 PM,10,1,0,3.19,0
Paddle - lc_28_500k,262,2000,2/28/2021 7:52:01 PM,10,1,0,3.35,0
Paddle - lc_28_500k,263,2000,2/28/2021 7:52:01 PM,10,1,0,1.78,0
Paddle - lc_28_500k,264,2000,2/28/2021 7:52:01 PM,10,1,0,1.24,0
Paddle - lc_28_500k,265,2000,2/28/2021 7:52:01 PM,10,1,2,4.45,0
Paddle - lc_28_500k,266,2000,2/28/2021 7:52:01 PM,10,1,0,0.54,0
Paddle - lc_28_500k,267,2000,2/28/2021 7:52:01 PM,40,4,1,2.17,0
Paddle - lc_28_500k,268,2000,2/28/2021 7:52:01 PM,20,2,0,2.07,0
Paddle - lc_28_500k,269,2000,2/28/2021 7:52:01 PM,60,6,0,1.3,0
Paddle - lc_28_500k,270,2000,2/28/2021 7:52:01 PM,20,2,1,3.11,0
Paddle - lc_28_500k,271,2000,2/28/2021 7:52:01 PM,20,2,1,7.48,0
Paddle - lc_28_500k,272,2000,2/28/2021 7:52:01 PM,120,12,1,10.52,0
Paddle - lc_28_500k,273,2000,2/28/2021 7:52:01 PM,40,4,1,2.48,0
Paddle - lc_28_500k,274,2000,2/28/2021 7:52:01 PM,10,1,0,2.64,0
Paddle - lc_28_500k,275,2000,2/28/2021 7:52:01 PM,20,2,0,3.93,0
Paddle - lc_28_500k,276,2000,2/28/2021 7:52:01 PM,40,4,0,1.76,0
Paddle - lc_28_500k,277,2000,2/28/2021 7:52:01 PM,10,1,0,1.14,0
Paddle - lc_28_500k,278,2000,2/28/2021 7:52:01 PM,50,5,0,3.41,0
Paddle - lc_28_500k,279,2000,2/28/2021 7:52:01 PM,10,1,0,0.44,0
Paddle - lc_28_500k,280,2000,2/28/2021 7:52:01 PM,10,1,1,2.03,0
Paddle - lc_28_500k,281,2000,2/28/2021 7:52:01 PM,40,4,0,2.28,0
Paddle - lc_28_500k,282,2000,2/28/2021 7:52:01 PM,10,1,0,1.16,0
Paddle - lc_28_500k,283,2000,2/28/2021 7:52:01 PM,60,6,1,2.74,0
Paddle - lc_28_500k,284,2000,2/28/2021 7:52:01 PM,10,1,0,1.22,0
Paddle - lc_28_500k,285,2000,2/28/2021 7:52:01 PM,10,1,0,1.86,0
Paddle - lc_28_500k,286,2000,2/28/2021 7:52:01 PM,10,1,0,1.2,0
Paddle - lc_28_500k,287,2000,2/28/2021 7:52:01 PM,10,1,0,1.42,0
Paddle - lc_28_500k,288,2000,2/28/2021 7:52:01 PM,130,13,0,8.98,0
