ModelName,GameNumber,NumGamesPlayed,Score,BlockHits,PaddleHits,TimePlayed,WinStatus
Paddle - bo_13,1030,4316,60,6,1,4.81,0
Paddle - bo_13,1031,4316,30,3,3,11.66,0
Paddle - bo_13,1032,4316,110,11,2,5.6,0
Paddle - bo_13,1033,4316,10,1,2,5.32,0
Paddle - bo_13,1034,4316,90,9,1,14.01,0
Paddle - bo_13,1035,4316,10,1,0,0.66,0
Paddle - bo_13,1036,4316,10,1,0,0.3,0
Paddle - bo_13,1037,4316,100,10,1,6.31,0
Paddle - bo_13,1038,4316,90,9,1,11.78,0
Paddle - bo_13,1039,4316,20,2,5,6.36,0
Paddle - bo_13,1040,4316,100,10,1,11.84,0
Paddle - bo_13,1041,4316,50,5,0,4.11,0
Paddle - bo_13,1042,4316,10,1,0,1.06,0
Paddle - bo_13,1043,4316,10,1,0,0.56,0
Paddle - bo_13,1044,4316,0,0,0,1.86,0
Paddle - bo_13,1045,4316,110,11,0,5.78,0
Paddle - bo_13,1046,4316,120,12,0,8.02,0
Paddle - bo_13,1047,4316,100,10,2,13.26,0
Paddle - bo_13,1048,4316,100,10,1,11.55,0
Paddle - bo_13,1049,4316,120,12,0,7.04,0
Paddle - bo_13,1050,4316,130,13,2,10.01,0
Paddle - bo_13,1051,4316,20,2,0,3.22,0
Paddle - bo_13,1052,4316,10,1,2,3.51,0
Paddle - bo_13,1053,4316,80,8,1,6.75,0
Paddle - bo_13,1054,4316,10,1,0,0.7,0
Paddle - bo_13,1055,4316,20,2,1,3.53,0
Paddle - bo_13,1056,4316,20,2,1,2.99,0
Paddle - bo_13,1057,4316,10,1,0,0.94,0
Paddle - bo_13,1058,4316,40,4,1,1.94,0
Paddle - bo_13,1059,4316,10,1,0,0.74,0
Paddle - bo_13,1060,4316,30,3,1,3.91,0
Paddle - bo_13,1061,4316,10,1,0,2.02,0
Paddle - bo_13,1062,4316,30,3,2,7.68,0
Paddle - bo_13,1063,4316,10,1,0,0.26,0
Paddle - bo_13,1064,4316,10,1,0,2.11,0
Paddle - bo_13,1065,4316,10,1,0,0.72,0
Paddle - bo_13,1066,4316,30,3,0,2.61,0
Paddle - bo_13,1067,4316,10,1,0,0.86,0
Paddle - bo_13,1068,4316,10,1,1,1.7,0
Paddle - bo_13,1069,4316,90,9,2,12.04,0
Paddle - bo_13,1070,4316,50,5,0,2.33,0
Paddle - bo_13,1071,4316,10,1,0,0.16,0
Paddle - bo_13,1072,4316,30,3,3,7.34,0
Paddle - bo_13,1073,4316,30,3,3,7.9,0
Paddle - bo_13,1074,4316,20,2,1,4.47,0
Paddle - bo_13,1075,4316,120,12,0,39.5,0
Paddle - bo_13,1076,4316,210,21,2,21.76,1
Paddle - bo_13,1077,4316,20,2,2,3.39,0
Paddle - bo_13,1078,4316,30,3,2,6.18,0
Paddle - bo_13,1079,4316,100,10,9,23.09,0
Paddle - bo_13,1080,4316,190,19,0,26.71,0
Paddle - bo_13,1081,4316,70,7,2,5.98,0
Paddle - bo_13,1082,4316,20,2,0,3.07,0
Paddle - bo_13,1083,4316,10,1,0,0.94,0
Paddle - bo_13,1084,4316,0,0,0,1.9,0
Paddle - bo_13,1085,4316,170,17,2,17.55,0
Paddle - bo_13,1086,4316,180,18,1,19.52,0
Paddle - bo_13,1087,4316,20,2,1,3.17,0
Paddle - bo_13,1088,4316,130,13,1,9.43,0
Paddle - bo_13,1089,4316,10,1,0,2.97,0
Paddle - bo_13,1090,4316,10,1,0,0.24,0
Paddle - bo_13,1091,4316,10,1,0,0.68,0
Paddle - bo_13,1092,4316,30,3,0,2.81,0
Paddle - bo_13,1093,4316,50,5,0,2.39,0
Paddle - bo_13,1094,4316,20,2,1,3.15,0
Paddle - bo_13,1095,4316,20,2,1,1.72,0
Paddle - bo_13,1096,4316,20,2,0,2.03,0
Paddle - bo_13,1097,4316,60,6,0,3.71,0
Paddle - bo_13,1098,4316,0,0,1,1.98,0
Paddle - bo_13,1099,4316,10,1,0,1.94,0
Paddle - bo_13,1100,4316,10,1,0,0.48,0
Paddle - bo_13,1101,4316,50,5,3,5.76,0
Paddle - bo_13,1102,4316,50,5,3,6.18,0
Paddle - bo_13,1103,4316,130,13,1,11.49,0
Paddle - bo_13,1104,4316,30,3,3,6.18,0
Paddle - bo_13,1105,4316,10,1,0,1.2,0
Paddle - bo_13,1106,4316,10,1,0,1.58,0
Paddle - bo_13,1107,4316,10,1,0,0.22,0
Paddle - bo_13,1108,4316,0,0,0,2.77,0
Paddle - bo_13,1109,4316,80,8,1,6.38,0
Paddle - bo_13,1110,4316,10,1,0,1,0
Paddle - bo_13,1111,4316,50,5,5,10.99,0
Paddle - bo_13,1112,4316,10,1,0,0.38,0
Paddle - bo_13,1113,4316,120,12,0,5.2,0
Paddle - bo_13,1114,4316,10,1,0,1.64,0
Paddle - bo_13,1115,4316,10,1,0,1.48,0
Paddle - bo_13,1116,4316,110,11,1,11.3,0
Paddle - bo_13,1117,4316,110,11,13,24.2,0
Paddle - bo_13,1118,4316,10,1,1,1.52,0
Paddle - bo_13,1119,4316,150,15,1,18.44,0
Paddle - bo_13,1120,4316,60,6,1,7.32,0
Paddle - bo_13,1121,4316,60,6,2,14.74,0
Paddle - bo_13,1122,4316,150,15,0,6.56,0
Paddle - bo_13,1123,4316,10,1,0,2.05,0
Paddle - bo_13,1124,4316,20,2,1,2.55,0
Paddle - bo_13,1125,4316,10,1,0,0.16,0
Paddle - bo_13,1126,4316,90,9,0,5.16,0
Paddle - bo_13,1127,4316,110,11,1,5.3,0
Paddle - bo_13,1128,4316,10,1,0,2.93,0
Paddle - bo_13,1129,4316,200,20,1,17.99,0
Paddle - bo_13,1130,4316,130,13,2,8.04,0
Paddle - bo_13,1131,4316,10,1,1,1.36,0
Paddle - bo_13,1132,4316,10,1,0,0.78,0
Paddle - bo_13,1133,4316,130,13,1,11.78,0
Paddle - bo_13,1134,4316,10,1,0,0.98,0
Paddle - bo_13,1135,4316,20,2,2,4.65,0
Paddle - bo_13,1136,4316,10,1,0,0.9,0
Paddle - bo_13,1137,4316,10,1,0,0.4,0
Paddle - bo_13,1138,4316,10,1,0,0.6,0
Paddle - bo_13,1139,4316,50,5,1,2.35,0
Paddle - bo_13,1140,4316,100,10,1,12.11,0
Paddle - bo_13,1141,4316,100,10,1,11.94,0
Paddle - bo_13,1142,4316,10,1,0,0.38,0
Paddle - bo_13,1143,4316,20,2,1,3.33,0
Paddle - bo_13,1144,4316,20,2,1,2.87,0
Paddle - bo_13,1145,4316,10,1,0,0.8,0
Paddle - bo_13,1146,4316,20,2,1,3.45,0
Paddle - bo_13,1147,4316,110,11,0,4.97,0
Paddle - bo_13,1148,4316,10,1,1,2.69,0
Paddle - bo_13,1149,4316,150,15,0,7.66,0
Paddle - bo_13,1150,4316,120,12,1,8.55,0
Paddle - bo_13,1151,4316,120,12,0,4.53,0
Paddle - bo_13,1152,4316,100,10,2,10.93,0
Paddle - bo_13,1153,4316,10,1,0,2,0
Paddle - bo_13,1154,4316,20,2,1,4.57,0
Paddle - bo_13,1155,4316,10,1,1,1.68,0
Paddle - bo_13,1156,4316,30,3,5,7.8,0
Paddle - bo_13,1157,4316,20,2,1,3.23,0
Paddle - bo_13,1158,4316,20,2,1,4.45,0
Paddle - bo_13,1159,4316,90,9,2,12.52,0
Paddle - bo_13,1160,4316,10,1,1,1.32,0
Paddle - bo_13,1161,4316,10,1,0,1.19,0
Paddle - bo_13,1162,4316,100,10,1,11.85,0
Paddle - bo_13,1163,4316,70,7,0,6.84,0
Paddle - bo_13,1164,4316,160,16,2,6.6,0
Paddle - bo_13,1165,4316,80,8,3,11.64,0
Paddle - bo_13,1166,4316,200,20,5,21.77,0
Paddle - bo_13,1167,4316,120,12,1,9.13,0
Paddle - bo_13,1168,4316,160,16,4,19.06,0
Paddle - bo_13,1169,4316,20,2,2,3.49,0
Paddle - bo_13,1170,4316,100,10,1,12.12,0
Paddle - bo_13,1171,4316,80,8,2,4.75,0
Paddle - bo_13,1172,4316,40,4,0,2.2,0
Paddle - bo_13,1173,4316,40,4,1,4.43,0
Paddle - bo_13,1174,4316,10,1,0,0.86,0
Paddle - bo_13,1175,4316,10,1,0,1.54,0
Paddle - bo_13,1176,4316,110,11,1,10.25,0
Paddle - bo_13,1177,4316,10,1,2,2.75,0
Paddle - bo_13,1178,4316,110,11,1,7.83,0
Paddle - bo_13,1179,4316,0,0,12,20.62,0
Paddle - bo_13,1180,4316,100,10,1,5.8,0
Paddle - bo_13,1181,4316,20,2,1,3.57,0
Paddle - bo_13,1182,4316,100,10,2,10.53,0
Paddle - bo_13,1183,4316,50,5,2,8.57,0
Paddle - bo_13,1184,4316,20,2,1,3.99,0
Paddle - bo_13,1185,4316,90,9,1,10.61,0
Paddle - bo_13,1186,4316,20,2,1,2.43,0
Paddle - bo_13,1187,4316,10,1,0,0.58,0
Paddle - bo_13,1188,4316,160,16,1,6.8,0
Paddle - bo_13,1189,4316,10,1,1,1.27,0
Paddle - bo_13,1190,4316,10,1,0,1.78,0
Paddle - bo_13,1191,4316,30,3,3,7.48,0
Paddle - bo_13,1192,4316,20,2,1,2.81,0
Paddle - bo_13,1193,4316,30,3,1,4.39,0
Paddle - bo_13,1194,4316,80,8,1,6.96,0
Paddle - bo_13,1195,4316,50,5,3,6.28,0
Paddle - bo_13,1196,4316,10,1,0,1.52,0
Paddle - bo_13,1197,4316,60,6,1,3.23,0
Paddle - bo_13,1198,4316,40,4,2,14.69,0
Paddle - bo_13,1199,4316,50,5,2,5.01,0
Paddle - bo_13,1200,4316,10,1,2,3.49,0
Paddle - bo_13,1201,4316,10,1,1,1.34,0
Paddle - bo_13,1202,4316,180,18,4,10.35,0
Paddle - bo_13,1203,4316,100,10,1,12.12,0
Paddle - bo_13,1204,4316,10,1,0,0.68,0
Paddle - bo_13,1205,4316,70,7,2,7.64,0
Paddle - bo_13,1206,4316,80,8,0,3.33,0
Paddle - bo_13,1207,4316,10,1,2,3.81,0
Paddle - bo_13,1208,4316,20,2,1,10.83,0
Paddle - bo_13,1209,4316,20,2,1,4.37,0
Paddle - bo_13,1210,4316,10,1,0,0.52,0
Paddle - bo_13,1211,4316,150,15,0,7.24,0
Paddle - bo_13,1212,4316,40,4,0,2.97,0
Paddle - bo_13,1213,4316,20,2,1,2.39,0
Paddle - bo_13,1214,4316,20,2,2,3.21,0
Paddle - bo_13,1215,4316,200,20,5,45.16,0
Paddle - bo_13,1216,4316,100,10,1,14.32,0
Paddle - bo_13,1217,4316,10,1,0,0.18,0
Paddle - bo_13,1218,4316,10,1,0,0.12,0
Paddle - bo_13,1219,4316,10,1,0,0.06,0
Paddle - bo_13,1220,4316,10,1,2,3.87,0
Paddle - bo_13,1221,4316,190,19,2,37.84,0
Paddle - bo_13,1222,4316,10,1,0,0.62,0
Paddle - bo_13,1223,4316,10,1,0,3.85,0
Paddle - bo_13,1224,4316,10,1,0,0.58,0
Paddle - bo_13,1225,4316,10,1,0,0.66,0
Paddle - bo_13,1226,4316,10,1,0,1.26,0
Paddle - bo_13,1227,4316,10,1,0,4.4,0
Paddle - bo_13,1228,4316,40,4,1,4.31,0
Paddle - bo_13,1229,4316,20,2,2,4.13,0
Paddle - bo_13,1230,4316,10,1,0,0.28,0
Paddle - bo_13,1231,4316,120,12,1,5.62,0
Paddle - bo_13,1232,4316,10,1,2,4.65,0
Paddle - bo_13,1233,4316,90,9,6,17.82,0
Paddle - bo_13,1234,4316,30,3,1,3.77,0
Paddle - bo_13,1235,4316,100,10,1,12.9,0
Paddle - bo_13,1236,4316,60,6,0,4.71,0
Paddle - bo_13,1237,4316,10,1,1,1.42,0
Paddle - bo_13,1238,4316,10,1,0,0.54,0
Paddle - bo_13,1239,4316,140,14,2,14.29,0
Paddle - bo_13,1240,4316,120,12,3,12.4,0
Paddle - bo_13,1241,4316,60,6,0,3.79,0
Paddle - bo_13,1242,4316,60,6,0,4.41,0
Paddle - bo_13,1243,4316,20,2,1,3.97,0
Paddle - bo_13,1244,4316,10,1,0,0.52,0
Paddle - bo_13,1245,4316,10,1,2,2.97,0
Paddle - bo_13,1246,4316,10,1,0,1.26,0
Paddle - bo_13,1247,4316,50,5,0,4.57,0
Paddle - bo_13,1248,4316,10,1,0,0.56,0
Paddle - bo_13,1249,4316,110,11,2,11.03,0
Paddle - bo_13,1250,4316,10,1,0,0.4,0
Paddle - bo_13,1251,4316,110,11,2,11.84,0
Paddle - bo_13,1252,4316,10,1,0,0.52,0
Paddle - bo_13,1253,4316,170,17,3,15.19,0
Paddle - bo_13,1254,4316,70,7,1,6.71,0
Paddle - bo_13,1255,4316,70,7,0,5.83,0
Paddle - bo_13,1256,4316,10,1,0,0.36,0
Paddle - bo_13,1257,4316,20,2,1,4.15,0
Paddle - bo_13,1258,4316,20,2,0,3.27,0
Paddle - bo_13,1259,4316,10,1,0,0.56,0
Paddle - bo_13,1260,4316,30,3,1,5.75,0
Paddle - bo_13,1261,4316,10,1,0,1.2,0
Paddle - bo_13,1262,4316,20,2,3,3.85,0
Paddle - bo_13,1263,4316,10,1,0,1.63,0
Paddle - bo_13,1264,4316,40,4,2,6.74,0
Paddle - bo_13,1265,4316,10,1,0,0.78,0
Paddle - bo_13,1266,4316,30,3,0,1.78,0
Paddle - bo_13,1267,4316,10,1,1,2.97,0
Paddle - bo_13,1268,4316,50,5,0,4.03,0
Paddle - bo_13,1269,4316,0,0,0,1.7,0
Paddle - bo_13,1270,4316,70,7,2,7.98,0
Paddle - bo_13,1271,4316,100,10,1,11.02,0
Paddle - bo_13,1272,4316,10,1,0,0.5,0
Paddle - bo_13,1273,4316,40,4,1,4.09,0
Paddle - bo_13,1274,4316,10,1,0,0.36,0
Paddle - bo_13,1275,4316,20,2,1,3.19,0
Paddle - bo_13,1276,4316,110,11,2,12.77,0
Paddle - bo_13,1277,4316,10,1,0,1.6,0
Paddle - bo_13,1278,4316,80,8,1,4.11,0
Paddle - bo_13,1279,4316,10,1,0,0.76,0
Paddle - bo_13,1280,4316,20,2,1,3.08,0
Paddle - bo_13,1281,4316,40,4,1,4.03,0
Paddle - bo_13,1282,4316,10,1,0,0.88,0
Paddle - bo_13,1283,4316,20,2,0,2.89,0
Paddle - bo_13,1284,4316,20,2,2,3.47,0
Paddle - bo_13,1285,4316,20,2,2,4.87,0
Paddle - bo_13,1286,4316,10,1,0,1.04,0
Paddle - bo_13,1287,4316,30,3,3,6.64,0
Paddle - bo_13,1288,4316,20,2,1,2.61,0
Paddle - bo_13,1289,4316,90,9,1,11.81,0
Paddle - bo_13,1290,4316,10,1,21,36.66,0
Paddle - bo_13,1291,4316,40,4,1,4.17,0
Paddle - bo_13,1292,4316,50,5,2,17.23,0
Paddle - bo_13,1293,4316,60,6,0,1.62,0
Paddle - bo_13,1294,4316,10,1,0,0.62,0
Paddle - bo_13,1295,4316,10,1,2,2.78,0
Paddle - bo_13,1296,4316,100,10,1,11.64,0
Paddle - bo_13,1297,4316,10,1,0,0.66,0
Paddle - bo_13,1298,4316,10,1,0,0.62,0
Paddle - bo_13,1299,4316,100,10,1,11.98,0
Paddle - bo_13,1300,4316,60,6,0,14.69,0
Paddle - bo_13,1301,4316,100,10,2,6.76,0
Paddle - bo_13,1302,4316,30,3,1,1.82,0
Paddle - bo_13,1303,4316,40,4,1,3.35,0
Paddle - bo_13,1304,4316,40,4,0,4.19,0
Paddle - bo_13,1305,4316,60,6,3,8.61,0
Paddle - bo_13,1306,4316,20,2,2,2.77,0
Paddle - bo_13,1307,4316,100,10,1,12.38,0
Paddle - bo_13,1308,4316,30,3,33,52.07,0
Paddle - bo_13,1309,4316,10,1,0,0.76,0
Paddle - bo_13,1310,4316,160,16,1,13.15,0
Paddle - bo_13,1311,4316,120,12,0,7.02,0
Paddle - bo_13,1312,4316,20,2,1,3.15,0
Paddle - bo_13,1313,4316,140,14,0,8,0
Paddle - bo_13,1314,4316,10,1,0,0.7,0
Paddle - bo_13,1315,4316,10,1,0,3.99,0
Paddle - bo_13,1316,4316,10,1,0,0.62,0
Paddle - bo_13,1317,4316,80,8,3,7.85,0
Paddle - bo_13,1318,4316,110,11,1,9.19,0
Paddle - bo_13,1319,4316,180,18,5,14.47,0
Paddle - bo_13,1320,4316,80,8,0,6.7,0
Paddle - bo_13,1321,4316,100,10,1,11.28,0
Paddle - bo_13,1322,4316,10,1,0,0.84,0
Paddle - bo_13,1323,4316,30,3,2,5.38,0
Paddle - bo_13,1324,4316,20,2,1,2.45,0
Paddle - bo_13,1325,4316,20,2,1,2.57,0
Paddle - bo_13,1326,4316,120,12,5,7.56,0
Paddle - bo_13,1327,4316,10,1,0,1.68,0
Paddle - bo_13,1328,4316,50,5,3,7.24,0
Paddle - bo_13,1329,4316,170,17,0,14.29,0
Paddle - bo_13,1330,4316,20,2,2,3.43,0
Paddle - bo_13,1331,4316,10,1,0,0.88,0
Paddle - bo_13,1332,4316,110,11,2,9.79,0
Paddle - bo_13,1333,4316,160,16,1,9.86,0
Paddle - bo_13,1334,4316,140,14,2,9.24,0
Paddle - bo_13,1335,4316,40,4,0,2.42,0
Paddle - bo_13,1336,4316,90,9,0,3.49,0
Paddle - bo_13,1337,4316,170,17,2,17.44,0
Paddle - bo_13,1338,4316,90,9,1,6.58,0
Paddle - bo_13,1339,4316,50,5,3,6.38,0
Paddle - bo_13,1340,4316,10,1,0,0.44,0
Paddle - bo_13,1341,4316,20,2,2,6.8,0
Paddle - bo_13,1342,4316,50,5,3,6.04,0
Paddle - bo_13,1343,4316,10,1,0,0.64,0
Paddle - bo_13,1344,4316,60,6,2,3.11,0
Paddle - bo_13,1345,4316,50,5,1,2.91,0
Paddle - bo_13,1346,4316,10,1,0,0.46,0
Paddle - bo_13,1347,4316,100,10,3,8.29,0
Paddle - bo_13,1348,4316,130,13,2,11.46,0
Paddle - bo_13,1349,4316,20,2,2,3.41,0
Paddle - bo_13,1350,4316,100,10,1,11.56,0
Paddle - bo_13,1351,4316,190,19,0,18.76,0
Paddle - bo_13,1352,4316,120,12,0,7.76,0
Paddle - bo_13,1353,4316,110,11,2,14.47,0
Paddle - bo_13,1354,4316,10,1,0,0.78,0
Paddle - bo_13,1355,4316,10,1,1,3.07,0
Paddle - bo_13,1356,4316,10,1,2,3.94,0
Paddle - bo_13,1357,4316,90,9,0,9.85,0
Paddle - bo_13,1358,4316,10,1,2,2.97,0
Paddle - bo_13,1359,4316,150,15,1,7.9,0
Paddle - bo_13,1360,4316,20,2,1,4.91,0
Paddle - bo_13,1361,4316,20,2,1,2.7,0
Paddle - bo_13,1362,4316,10,1,2,3.99,0
Paddle - bo_13,1363,4316,10,1,2,3.75,0
Paddle - bo_13,1364,4316,50,5,0,3.65,0
Paddle - bo_13,1365,4316,100,10,1,12,0
Paddle - bo_13,1366,4316,100,10,1,10.99,0
Paddle - bo_13,1367,4316,10,1,19,30.35,0
Paddle - bo_13,1368,4316,70,7,1,4.48,0
Paddle - bo_13,1369,4316,10,1,0,0.62,0
Paddle - bo_13,1370,4316,30,3,2,8.37,0
Paddle - bo_13,1371,4316,10,1,0,0.46,0
Paddle - bo_13,1372,4316,10,1,0,0.64,0
Paddle - bo_13,1373,4316,10,1,0,2.27,0
Paddle - bo_13,1374,4316,160,16,2,19.16,0
Paddle - bo_13,1375,4316,120,12,0,17.06,0
Paddle - bo_13,1376,4316,20,2,1,1.84,0
Paddle - bo_13,1377,4316,40,4,0,2.05,0
Paddle - bo_13,1378,4316,20,2,1,3.45,0
Paddle - bo_13,1379,4316,10,1,0,1.54,0
Paddle - bo_13,1380,4316,10,1,1,2.47,0
Paddle - bo_13,1381,4316,110,11,1,12.01,0
Paddle - bo_13,1382,4316,160,16,3,11.82,0
Paddle - bo_13,1383,4316,120,12,1,12.94,0
Paddle - bo_13,1384,4316,10,1,1,3.71,0
Paddle - bo_13,1385,4316,170,17,1,16.57,0
Paddle - bo_13,1386,4316,40,4,0,1.72,0
Paddle - bo_13,1387,4316,10,1,0,0.82,0
Paddle - bo_13,1388,4316,40,4,1,7.69,0
Paddle - bo_13,1389,4316,90,9,1,5.66,0
Paddle - bo_13,1390,4316,10,1,0,0.66,0
Paddle - bo_13,1391,4316,20,2,2,3.17,0
Paddle - bo_13,1392,4316,10,1,2,2.81,0
Paddle - bo_13,1393,4316,10,1,0,0.76,0
Paddle - bo_13,1394,4316,20,2,0,1.82,0
Paddle - bo_13,1395,4316,20,2,1,8.65,0
Paddle - bo_13,1396,4316,20,2,0,1.54,0
Paddle - bo_13,1397,4316,20,2,1,3.47,0
Paddle - bo_13,1398,4316,10,1,0,0.68,0
Paddle - bo_13,1399,4316,90,9,2,13.92,0
Paddle - bo_13,1400,4316,110,11,1,6.5,0
Paddle - bo_13,1401,4316,30,3,0,2.51,0
Paddle - bo_13,1402,4316,50,5,8,15.75,0
Paddle - bo_13,1403,4316,20,2,1,4.33,0
Paddle - bo_13,1404,4316,40,4,0,2.81,0
Paddle - bo_13,1405,4316,110,11,1,8.75,0
Paddle - bo_13,1406,4316,10,1,0,1.24,0
Paddle - bo_13,1407,4316,100,10,1,12.04,0
Paddle - bo_13,1408,4316,20,2,1,4.35,0
Paddle - bo_13,1409,4316,90,9,1,11.11,0
Paddle - bo_13,1410,4316,10,1,2,3.8,0
Paddle - bo_13,1411,4316,20,2,1,2.79,0
Paddle - bo_13,1412,4316,20,2,0,3.45,0
Paddle - bo_13,1413,4316,90,9,2,5.73,0
Paddle - bo_13,1414,4316,70,7,2,5.4,0
Paddle - bo_13,1415,4316,150,15,1,10.52,0
Paddle - bo_13,1416,4316,10,1,2,4.6,0
Paddle - bo_13,1417,4316,20,2,1,3.13,0
Paddle - bo_13,1418,4316,30,3,2,4.75,0
Paddle - bo_13,1419,4316,10,1,1,5.13,0
Paddle - bo_13,1420,4316,10,1,0,2.47,0
Paddle - bo_13,1421,4316,10,1,0,0.92,0
Paddle - bo_13,1422,4316,20,2,1,2.95,0
Paddle - bo_13,1423,4316,120,12,3,12.5,0
Paddle - bo_13,1424,4316,10,1,0,0.92,0
Paddle - bo_13,1425,4316,0,0,0,1.92,0
Paddle - bo_13,1426,4316,120,12,1,13.08,0
Paddle - bo_13,1427,4316,10,1,1,3.39,0
Paddle - bo_13,1428,4316,80,8,4,9.25,0
Paddle - bo_13,1429,4316,10,1,2,6.97,0
Paddle - bo_13,1430,4316,10,1,0,1.06,0
Paddle - bo_13,1431,4316,50,5,1,3.01,0
Paddle - bo_13,1432,4316,10,1,0,0.94,0
Paddle - bo_13,1433,4316,10,1,0,3.55,0
Paddle - bo_13,1434,4316,60,6,2,5.67,0
Paddle - bo_13,1435,4316,100,10,1,11.26,0
Paddle - bo_13,1436,4316,140,14,6,21.02,0
Paddle - bo_13,1437,4316,100,10,1,11.19,0
Paddle - bo_13,1438,4316,50,5,5,13.44,0
Paddle - bo_13,1439,4316,0,0,0,3.14,0
Paddle - bo_13,1440,4316,40,4,1,2.91,0
Paddle - bo_13,1441,4316,10,1,0,0.78,0
Paddle - bo_13,1442,4316,100,10,1,11.6,0
Paddle - bo_13,1443,4316,40,4,0,2.57,0
Paddle - bo_13,1444,4316,130,13,1,11.78,0
Paddle - bo_13,1445,4316,120,12,1,10.67,0
Paddle - bo_13,1446,4316,100,10,1,11.09,0
Paddle - bo_13,1447,4316,20,2,3,4.21,0
Paddle - bo_13,1448,4316,20,2,1,3.99,0
Paddle - bo_13,1449,4316,50,5,0,3.51,0
Paddle - bo_13,1450,4316,90,9,4,15.4,0
Paddle - bo_13,1451,4316,10,1,0,0.79,0
Paddle - bo_13,1452,4316,90,9,2,12.28,0
Paddle - bo_13,1453,4316,100,10,1,6.18,0
Paddle - bo_13,1454,4316,30,3,1,5.28,0
Paddle - bo_13,1455,4316,10,1,0,0.86,0
Paddle - bo_13,1456,4316,130,13,3,19.1,0
Paddle - bo_13,1457,4316,160,16,2,21.41,0
Paddle - bo_13,1458,4316,70,7,1,4.19,0
Paddle - bo_13,1459,4316,110,11,2,12.48,0
Paddle - bo_13,1460,4316,10,1,1,3.8,0
Paddle - bo_13,1461,4316,10,1,0,0.66,0
Paddle - bo_13,1462,4316,0,0,0,2.73,0
Paddle - bo_13,1463,4316,10,1,2,3.45,0
Paddle - bo_13,1464,4316,10,1,0,0.5,0
Paddle - bo_13,1465,4316,10,1,2,3.84,0
Paddle - bo_13,1466,4316,10,1,2,4.28,0
Paddle - bo_13,1467,4316,120,12,2,14.65,0
Paddle - bo_13,1468,4316,10,1,0,0.76,0
Paddle - bo_13,1469,4316,10,1,0,0.52,0
Paddle - bo_13,1470,4316,90,9,1,4.63,0
Paddle - bo_13,1471,4316,70,7,0,2.67,0
Paddle - bo_13,1472,4316,100,10,1,12.36,0
Paddle - bo_13,1473,4316,10,1,0,1.08,0
Paddle - bo_13,1474,4316,10,1,0,0.38,0
Paddle - bo_13,1475,4316,190,19,1,25.79,0
Paddle - bo_13,1476,4316,30,3,0,2.27,0
Paddle - bo_13,1477,4316,50,5,3,5.6,0
Paddle - bo_13,1478,4316,20,2,0,1.86,0
Paddle - bo_13,1479,4316,50,5,2,12.1,0
Paddle - bo_13,1480,4316,130,13,0,6.92,0
Paddle - bo_13,1481,4316,120,12,1,3.43,0
Paddle - bo_13,1482,4316,0,0,40,62.11,0
Paddle - bo_13,1483,4316,10,1,0,2.49,0
Paddle - bo_13,1484,4316,20,2,2,3.43,0
Paddle - bo_13,1485,4316,80,8,4,6.78,0
Paddle - bo_13,1486,4316,40,4,1,5.16,0
Paddle - bo_13,1487,4316,30,3,2,5.64,0
Paddle - bo_13,1488,4316,40,4,0,2.77,0
Paddle - bo_13,1489,4316,30,3,3,7.26,0
Paddle - bo_13,1490,4316,30,3,3,6.62,0
Paddle - bo_13,1491,4316,0,0,0,1.58,0
Paddle - bo_13,1492,4316,50,5,0,2.19,0
Paddle - bo_13,1493,4316,10,1,0,1.12,0
Paddle - bo_13,1494,4316,130,13,2,12.7,0
Paddle - bo_13,1495,4316,120,12,1,5.58,0
Paddle - bo_13,1496,4316,40,4,0,1.7,0
Paddle - bo_13,1497,4316,20,2,1,3.85,0
Paddle - bo_13,1498,4316,150,15,2,10.99,0
Paddle - bo_13,1499,4316,120,12,2,14.41,0
Paddle - bo_13,1500,4316,10,1,1,3.43,0
Paddle - bo_13,1501,4316,110,11,1,11.72,0
Paddle - bo_13,1502,4316,20,2,1,1.64,0
Paddle - bo_13,1503,4316,10,1,0,0.68,0
Paddle - bo_13,1504,4316,200,20,2,16.11,0
Paddle - bo_13,1505,4316,10,1,0,1.14,0
Paddle - bo_13,1506,4316,90,9,2,6.92,0
Paddle - bo_13,1507,4316,0,0,0,1.74,0
Paddle - bo_13,1508,4316,80,8,2,4.89,0
Paddle - bo_13,1509,4316,20,2,1,1.86,0
Paddle - bo_13,1510,4316,20,2,1,3.79,0
Paddle - bo_13,1511,4316,120,12,5,8.13,0
Paddle - bo_13,1512,4316,80,8,1,4.59,0
Paddle - bo_13,1513,4316,10,1,0,0.58,0
Paddle - bo_13,1514,4316,50,5,3,5.32,0
Paddle - bo_13,1515,4316,170,17,1,14.97,0
Paddle - bo_13,1516,4316,120,12,2,10.23,0
Paddle - bo_13,1517,4316,70,7,1,6.32,0
Paddle - bo_13,1518,4316,20,2,2,3.29,0
Paddle - bo_13,1519,4316,40,4,2,4.41,0
Paddle - bo_13,1520,4316,170,17,1,9.71,0
Paddle - bo_13,1521,4316,20,2,0,2.91,0
Paddle - bo_13,1522,4316,10,1,0,0.56,0
Paddle - bo_13,1523,4316,40,4,0,2.81,0
Paddle - bo_13,1524,4316,10,1,0,0.76,0
Paddle - bo_13,1525,4316,40,4,1,4.51,0
Paddle - bo_13,1526,4316,20,2,0,3.19,0
Paddle - bo_13,1527,4316,120,12,0,7.28,0
