ModelName,GameNumber,ID_RunTime,NumGamesPlayed,Score,BlockHits,PaddleHits,TimePlayed,WinStatus
CM_02-config_bo,195,2000,2/18/2021 4:11:47 PM,10,1,0,0.18,0
CM_02-config_bo,196,2000,2/18/2021 4:11:47 PM,10,1,0,0.18,0
CM_02-config_bo,197,2000,2/18/2021 4:11:47 PM,90,9,1,5.53,0
CM_02-config_bo,198,2000,2/18/2021 4:11:47 PM,10,1,0,0.4,0
CM_02-config_bo,199,2000,2/18/2021 4:11:47 PM,190,19,2,14.55,0
CM_02-config_bo,200,2000,2/18/2021 4:11:47 PM,70,7,1,2.83,0
CM_02-config_bo,201,2000,2/18/2021 4:11:47 PM,20,2,1,2.75,0
CM_02-config_bo,202,2000,2/18/2021 4:11:47 PM,10,1,0,0.48,0
CM_02-config_bo,203,2000,2/18/2021 4:11:47 PM,20,2,0,1.5,0
CM_02-config_bo,204,2000,2/18/2021 4:11:47 PM,70,7,1,3.83,0
CM_02-config_bo,205,2000,2/18/2021 4:11:47 PM,10,1,0,0.6,0
CM_02-config_bo,206,2000,2/18/2021 4:11:47 PM,10,1,0,0.44,0
CM_02-config_bo,207,2000,2/18/2021 4:11:47 PM,170,17,1,8.53,0
CM_02-config_bo,208,2000,2/18/2021 4:11:47 PM,10,1,0,0.38,0
CM_02-config_bo,209,2000,2/18/2021 4:11:47 PM,10,1,0,0.36,0
CM_02-config_bo,210,2000,2/18/2021 4:11:47 PM,10,1,0,0.54,0
CM_02-config_bo,211,2000,2/18/2021 4:11:47 PM,10,1,0,0.48,0
CM_02-config_bo,212,2000,2/18/2021 4:11:47 PM,10,1,0,0.58,0
CM_02-config_bo,213,2000,2/18/2021 4:11:47 PM,10,1,0,0.72,0
CM_02-config_bo,214,2000,2/18/2021 4:11:47 PM,10,1,1,2.43,0
CM_02-config_bo,215,2000,2/18/2021 4:11:47 PM,10,1,0,0.48,0
CM_02-config_bo,216,2000,2/18/2021 4:11:47 PM,10,1,0,0.48,0
CM_02-config_bo,217,2000,2/18/2021 4:11:47 PM,10,1,0,0.42,0
CM_02-config_bo,218,2000,2/18/2021 4:11:47 PM,10,1,0,0.46,0
CM_02-config_bo,219,2000,2/18/2021 4:11:47 PM,10,1,0,0.46,0
CM_02-config_bo,220,2000,2/18/2021 4:11:47 PM,100,10,1,4.17,0
CM_02-config_bo,221,2000,2/18/2021 4:11:47 PM,10,1,0,0.68,0
CM_02-config_bo,222,2000,2/18/2021 4:11:47 PM,10,1,2,2.61,0
CM_02-config_bo,223,2000,2/18/2021 4:11:47 PM,10,1,0,0.58,0
CM_02-config_bo,224,2000,2/18/2021 4:11:47 PM,10,1,0,2.13,0
CM_02-config_bo,225,2000,2/18/2021 4:11:47 PM,10,1,0,0.38,0
CM_02-config_bo,226,2000,2/18/2021 4:11:47 PM,160,16,2,22.31,0
CM_02-config_bo,227,2000,2/18/2021 4:11:47 PM,120,12,0,4.93,0
CM_02-config_bo,228,2000,2/18/2021 4:11:47 PM,10,1,0,0.52,0
CM_02-config_bo,229,2000,2/18/2021 4:11:47 PM,10,1,0,0.41,0
CM_02-config_bo,230,2000,2/18/2021 4:11:47 PM,10,1,0,0.8,0
CM_02-config_bo,231,2000,2/18/2021 4:11:47 PM,20,2,0,1.54,0
CM_02-config_bo,232,2000,2/18/2021 4:11:47 PM,40,4,2,5.09,0
CM_02-config_bo,233,2000,2/18/2021 4:11:47 PM,10,1,0,0.58,0
CM_02-config_bo,234,2000,2/18/2021 4:11:47 PM,30,3,0,1.83,0
CM_02-config_bo,235,2000,2/18/2021 4:11:47 PM,30,3,1,3.46,0
CM_02-config_bo,236,2000,2/18/2021 4:11:47 PM,10,1,0,0.48,0
CM_02-config_bo,237,2000,2/18/2021 4:11:47 PM,10,1,0,0.36,0
CM_02-config_bo,238,2000,2/18/2021 4:11:47 PM,10,1,0,0.54,0
CM_02-config_bo,239,2000,2/18/2021 4:11:47 PM,10,1,0,0.34,0
CM_02-config_bo,240,2000,2/18/2021 4:11:47 PM,10,1,0,0.5,0
CM_02-config_bo,241,2000,2/18/2021 4:11:47 PM,10,1,0,0.66,0
CM_02-config_bo,242,2000,2/18/2021 4:11:47 PM,0,0,0,1.65,0
CM_02-config_bo,243,2000,2/18/2021 4:11:47 PM,10,1,0,0.5,0
CM_02-config_bo,244,2000,2/18/2021 4:11:47 PM,20,2,0,1.51,0
CM_02-config_bo,245,2000,2/18/2021 4:11:47 PM,80,8,0,6.17,0
CM_02-config_bo,246,2000,2/18/2021 4:11:47 PM,10,1,0,0.44,0
CM_02-config_bo,247,2000,2/18/2021 4:11:47 PM,80,8,0,2.17,0
CM_02-config_bo,248,2000,2/18/2021 4:11:47 PM,10,1,0,0.21,0
CM_02-config_bo,249,2000,2/18/2021 4:11:47 PM,0,0,0,1.76,0
CM_02-config_bo,250,2000,2/18/2021 4:11:47 PM,10,1,0,0.4,0
CM_02-config_bo,251,2000,2/18/2021 4:11:47 PM,100,10,1,4.67,0
CM_02-config_bo,252,2000,2/18/2021 4:11:47 PM,10,1,0,0.18,0
CM_02-config_bo,253,2000,2/18/2021 4:11:47 PM,10,1,2,2.35,0
CM_02-config_bo,254,2000,2/18/2021 4:11:47 PM,10,1,0,0.46,0
CM_02-config_bo,255,2000,2/18/2021 4:11:47 PM,10,1,0,0.53,0
CM_02-config_bo,256,2000,2/18/2021 4:11:47 PM,10,1,0,0.52,0
CM_02-config_bo,257,2000,2/18/2021 4:11:47 PM,10,1,0,0.32,0
CM_02-config_bo,258,2000,2/18/2021 4:11:47 PM,10,1,0,0.66,0
CM_02-config_bo,259,2000,2/18/2021 4:11:47 PM,10,1,0,0.36,0
CM_02-config_bo,260,2000,2/18/2021 4:11:47 PM,10,1,0,0.42,0
CM_02-config_bo,261,2000,2/18/2021 4:11:47 PM,10,1,0,0.72,0
CM_02-config_bo,262,2000,2/18/2021 4:11:47 PM,10,1,0,0.46,0
CM_02-config_bo,263,2000,2/18/2021 4:11:47 PM,10,1,0,0.26,0
CM_02-config_bo,264,2000,2/18/2021 4:11:47 PM,10,1,0,0.18,0
