ModelName,GameNumber,NumGamesPlayed,Score,BlockHits,PaddleHits,TimePlayed,WinStatus
Paddle - bo_13,1031,1398,10,1,0,0.34,0
Paddle - bo_13,1032,1398,80,8,1,5.4,0
Paddle - bo_13,1033,1398,10,1,0,1.04,0
Paddle - bo_13,1034,1398,100,10,1,6.58,0
Paddle - bo_13,1035,1398,10,1,0,1.22,0
Paddle - bo_13,1036,1398,0,0,0,2.13,0
Paddle - bo_13,1037,1398,10,1,0,1.72,0
Paddle - bo_13,1038,1398,120,12,1,15.43,0
Paddle - bo_13,1039,1398,20,2,1,2.69,0
Paddle - bo_13,1040,1398,20,2,1,3.31,0
Paddle - bo_13,1041,1398,30,3,0,2.49,0
Paddle - bo_13,1042,1398,180,18,2,11.22,0
Paddle - bo_13,1043,1398,10,1,1,2.39,0
Paddle - bo_13,1044,1398,80,8,1,6.94,0
Paddle - bo_13,1045,1398,190,19,2,26.2,0
Paddle - bo_13,1046,1398,120,12,1,7.16,0
Paddle - bo_13,1047,1398,20,2,1,2.67,0
Paddle - bo_13,1048,1398,30,3,3,7.56,0
Paddle - bo_13,1049,1398,20,2,2,4.61,0
Paddle - bo_13,1050,1398,120,12,1,6.82,0
Paddle - bo_13,1051,1398,40,4,1,3.77,0
Paddle - bo_13,1052,1398,70,7,0,6.32,0
Paddle - bo_13,1053,1398,180,18,4,14.18,0
Paddle - bo_13,1054,1398,30,3,2,6.36,0
Paddle - bo_13,1055,1398,50,5,1,3.63,0
Paddle - bo_13,1056,1398,10,1,0,1.9,0
Paddle - bo_13,1057,1398,10,1,0,0.86,0
Paddle - bo_13,1058,1398,20,2,0,2.35,0
Paddle - bo_13,1059,1398,80,8,2,5.28,0
Paddle - bo_13,1060,1398,140,14,0,6.44,0
Paddle - bo_13,1061,1398,180,18,2,12.24,0
Paddle - bo_13,1062,1398,120,12,1,16.13,0
Paddle - bo_13,1063,1398,10,1,0,0.54,0
Paddle - bo_13,1064,1398,10,1,0,0.82,0
Paddle - bo_13,1065,1398,10,1,0,0.66,0
Paddle - bo_13,1066,1398,70,7,0,4.75,0
Paddle - bo_13,1067,1398,60,6,2,5.52,0
Paddle - bo_13,1068,1398,10,1,0,0.92,0
Paddle - bo_13,1069,1398,0,0,0,2.29,0
Paddle - bo_13,1070,1398,200,20,1,10.71,0
Paddle - bo_13,1071,1398,130,13,1,16.31,0
Paddle - bo_13,1072,1398,40,4,1,2.59,0
Paddle - bo_13,1073,1398,210,21,1,13.9,1
Paddle - bo_13,1074,1398,120,12,1,16.05,0
Paddle - bo_13,1075,1398,40,4,0,2.05,0
Paddle - bo_13,1076,1398,10,1,0,0.66,0
Paddle - bo_13,1077,1398,80,8,2,8.12,0
Paddle - bo_13,1078,1398,190,19,5,21.47,0
Paddle - bo_13,1079,1398,80,8,8,16.74,0
Paddle - bo_13,1080,1398,10,1,0,1.04,0
Paddle - bo_13,1081,1398,10,1,0,0.54,0
Paddle - bo_13,1082,1398,20,2,1,3.55,0
Paddle - bo_13,1083,1398,10,1,0,0.56,0
Paddle - bo_13,1084,1398,10,1,0,1.34,0
Paddle - bo_13,1085,1398,100,10,2,13.06,0
Paddle - bo_13,1086,1398,50,5,1,2.53,0
Paddle - bo_13,1087,1398,0,0,2,6.75,0
Paddle - bo_13,1088,1398,20,2,1,3.89,0
Paddle - bo_13,1089,1398,50,5,4,9.07,0
Paddle - bo_13,1090,1398,210,21,1,21.51,1
Paddle - bo_13,1091,1398,70,7,1,5.66,0
Paddle - bo_13,1092,1398,10,1,1,2.89,0
Paddle - bo_13,1093,1398,70,7,0,4.68,0
Paddle - bo_13,1094,1398,20,2,1,2.93,0
Paddle - bo_13,1095,1398,10,1,1,1.64,0
Paddle - bo_13,1096,1398,80,8,1,3.71,0
Paddle - bo_13,1097,1398,90,9,2,11.79,0
Paddle - bo_13,1098,1398,100,10,5,15.96,0
Paddle - bo_13,1099,1398,10,1,0,1.44,0
Paddle - bo_13,1100,1398,150,15,2,15.83,0
Paddle - bo_13,1101,1398,20,2,24,21.49,0
Paddle - bo_13,1102,1398,20,2,1,1.26,0
Paddle - bo_13,1103,1398,10,1,0,2.23,0
Paddle - bo_13,1104,1398,130,13,1,7.64,0
Paddle - bo_13,1105,1398,50,5,0,2.17,0
Paddle - bo_13,1106,1398,10,1,0,0.56,0
Paddle - bo_13,1107,1398,0,0,0,2.31,0
Paddle - bo_13,1108,1398,80,8,2,6.4,0
Paddle - bo_13,1109,1398,120,12,3,7.56,0
Paddle - bo_13,1110,1398,70,7,1,6.62,0
Paddle - bo_13,1111,1398,20,2,1,3.33,0
Paddle - bo_13,1112,1398,10,1,0,0.54,0
Paddle - bo_13,1113,1398,210,21,0,25.9,1
Paddle - bo_13,1114,1398,30,3,2,2.77,0
Paddle - bo_13,1115,1398,10,1,0,0.7,0
Paddle - bo_13,1116,1398,10,1,0,0.7,0
Paddle - bo_13,1117,1398,10,1,0,0.86,0
Paddle - bo_13,1118,1398,70,7,1,4.89,0
Paddle - bo_13,1119,1398,90,9,1,12.42,0
Paddle - bo_13,1120,1398,10,1,0,1.8,0
Paddle - bo_13,1121,1398,0,0,0,1.4,0
Paddle - bo_13,1122,1398,20,2,2,3.97,0
Paddle - bo_13,1123,1398,90,9,1,10.69,0
Paddle - bo_13,1124,1398,10,1,0,2.87,0
Paddle - bo_13,1125,1398,30,3,1,4.57,0
Paddle - bo_13,1126,1398,130,13,3,12.91,0
Paddle - bo_13,1127,1398,110,11,1,10.86,0
Paddle - bo_13,1128,1398,110,11,1,5.23,0
Paddle - bo_13,1129,1398,20,2,1,4.39,0
Paddle - bo_13,1130,1398,170,17,2,14.77,0
Paddle - bo_13,1131,1398,60,6,0,6.52,0
Paddle - bo_13,1132,1398,20,2,0,2.29,0
Paddle - bo_13,1133,1398,20,2,0,2.73,0
Paddle - bo_13,1134,1398,20,2,2,3.47,0
Paddle - bo_13,1135,1398,10,1,0,1.76,0
Paddle - bo_13,1136,1398,30,3,1,4.95,0
Paddle - bo_13,1137,1398,20,2,1,3.67,0
Paddle - bo_13,1138,1398,140,14,1,8.17,0
Paddle - bo_13,1139,1398,60,6,2,16.29,0
Paddle - bo_13,1140,1398,10,1,0,0.8,0
Paddle - bo_13,1141,1398,150,15,0,8.73,0
Paddle - bo_13,1142,1398,150,15,1,6.4,0
Paddle - bo_13,1143,1398,0,0,0,1.96,0
Paddle - bo_13,1144,1398,10,1,0,0.14,0
Paddle - bo_13,1145,1398,10,1,0,0.9,0
Paddle - bo_13,1146,1398,100,10,1,12.08,0
Paddle - bo_13,1147,1398,180,18,1,15.09,0
Paddle - bo_13,1148,1398,20,2,1,3.11,0
Paddle - bo_13,1149,1398,180,18,2,21.13,0
Paddle - bo_13,1150,1398,10,1,0,1.02,0
Paddle - bo_13,1151,1398,10,1,0,0.58,0
Paddle - bo_13,1152,1398,100,10,1,4.41,0
Paddle - bo_13,1153,1398,10,1,0,1,0
Paddle - bo_13,1154,1398,80,8,1,11.68,0
Paddle - bo_13,1155,1398,110,11,1,8.11,0
Paddle - bo_13,1156,1398,40,4,0,2.93,0
Paddle - bo_13,1157,1398,150,15,1,8.83,0
Paddle - bo_13,1158,1398,10,1,0,0.44,0
Paddle - bo_13,1159,1398,10,1,0,1.06,0
Paddle - bo_13,1160,1398,120,12,4,8.7,0
Paddle - bo_13,1161,1398,20,2,1,1.6,0
Paddle - bo_13,1162,1398,90,9,3,9.87,0
Paddle - bo_13,1163,1398,10,1,2,3.57,0
Paddle - bo_13,1164,1398,10,1,2,3.13,0
Paddle - bo_13,1165,1398,180,18,2,13.98,0
Paddle - bo_13,1166,1398,10,1,0,0.34,0
Paddle - bo_13,1167,1398,10,1,2,5.2,0
Paddle - bo_13,1168,1398,180,18,1,19.57,0
Paddle - bo_13,1169,1398,80,8,2,5.38,0
Paddle - bo_13,1170,1398,20,2,2,5.63,0
Paddle - bo_13,1171,1398,10,1,1,1.74,0
Paddle - bo_13,1172,1398,80,8,3,14.55,0
Paddle - bo_13,1173,1398,170,17,1,8.75,0
Paddle - bo_13,1174,1398,10,1,0,0.8,0
Paddle - bo_13,1175,1398,20,2,0,2.41,0
Paddle - bo_13,1176,1398,40,4,3,6.16,0
Paddle - bo_13,1177,1398,10,1,0,0.46,0
Paddle - bo_13,1178,1398,10,1,0,0.12,0
Paddle - bo_13,1179,1398,10,1,0,1.18,0
Paddle - bo_13,1180,1398,130,13,1,5.99,0
Paddle - bo_13,1181,1398,10,1,0,2.99,0
Paddle - bo_13,1182,1398,10,1,4,10.51,0
Paddle - bo_13,1183,1398,70,7,0,3.91,0
Paddle - bo_13,1184,1398,20,2,0,3.09,0
Paddle - bo_13,1185,1398,10,1,1,1.14,0
Paddle - bo_13,1186,1398,10,1,1,3.11,0
Paddle - bo_13,1187,1398,20,2,1,2.01,0
Paddle - bo_13,1188,1398,90,9,2,12.24,0
Paddle - bo_13,1189,1398,140,14,2,21.74,0
Paddle - bo_13,1190,1398,20,2,1,3.61,0
Paddle - bo_13,1191,1398,40,4,0,1.94,0
Paddle - bo_13,1192,1398,30,3,2,6.58,0
Paddle - bo_13,1193,1398,40,4,0,3.17,0
Paddle - bo_13,1194,1398,0,0,40,62.35,0
Paddle - bo_13,1195,1398,120,12,1,6.18,0
Paddle - bo_13,1196,1398,30,3,1,4.22,0
Paddle - bo_13,1197,1398,120,12,0,6.8,0
Paddle - bo_13,1198,1398,100,10,0,4.41,0
Paddle - bo_13,1199,1398,0,0,0,2.51,0
Paddle - bo_13,1200,1398,50,5,2,5.79,0
Paddle - bo_13,1201,1398,70,7,1,3.69,0
Paddle - bo_13,1202,1398,10,1,0,0.74,0
Paddle - bo_13,1203,1398,130,13,0,14.02,0
Paddle - bo_13,1204,1398,10,1,1,2.83,0
Paddle - bo_13,1205,1398,120,12,0,10.47,0
Paddle - bo_13,1206,1398,150,15,1,18.92,0
Paddle - bo_13,1207,1398,70,7,1,8.53,0
Paddle - bo_13,1208,1398,170,17,1,24.01,0
Paddle - bo_13,1209,1398,10,1,0,0.8,0
Paddle - bo_13,1210,1398,30,3,0,1.49,0
Paddle - bo_13,1211,1398,190,19,2,24.56,0
Paddle - bo_13,1212,1398,0,0,0,2.43,0
Paddle - bo_13,1213,1398,10,1,0,0.66,0
Paddle - bo_13,1214,1398,40,4,1,4.83,0
Paddle - bo_13,1215,1398,130,13,1,4.79,0
Paddle - bo_13,1216,1398,10,1,0,0.88,0
Paddle - bo_13,1217,1398,10,1,2,7.26,0
Paddle - bo_13,1218,1398,40,4,1,3.71,0
Paddle - bo_13,1219,1398,10,1,1,5.48,0
Paddle - bo_13,1220,1398,150,15,1,17.54,0
Paddle - bo_13,1221,1398,150,15,1,20.04,0
Paddle - bo_13,1222,1398,10,1,0,0.52,0
Paddle - bo_13,1223,1398,120,12,1,6.97,0
Paddle - bo_13,1224,1398,40,4,0,3.63,0
Paddle - bo_13,1225,1398,20,2,2,4.13,0
Paddle - bo_13,1226,1398,10,1,0,3.27,0
Paddle - bo_13,1227,1398,140,14,1,12.46,0
Paddle - bo_13,1228,1398,20,2,2,5.14,0
Paddle - bo_13,1229,1398,10,1,0,0.8,0
Paddle - bo_13,1230,1398,10,1,0,0.8,0
Paddle - bo_13,1231,1398,20,2,2,5.03,0
Paddle - bo_13,1232,1398,90,9,1,10.88,0
Paddle - bo_13,1233,1398,190,19,2,32.88,0
Paddle - bo_13,1234,1398,30,3,0,2.79,0
Paddle - bo_13,1235,1398,10,1,0,0.5,0
Paddle - bo_13,1236,1398,20,2,2,4.91,0
Paddle - bo_13,1237,1398,110,11,2,7.62,0
Paddle - bo_13,1238,1398,20,2,1,3.39,0
Paddle - bo_13,1239,1398,120,12,3,16.51,0
Paddle - bo_13,1240,1398,60,6,2,5.3,0
Paddle - bo_13,1241,1398,10,1,0,0.8,0
Paddle - bo_13,1242,1398,20,2,0,2.27,0
Paddle - bo_13,1243,1398,40,4,2,5.28,0
Paddle - bo_13,1244,1398,20,2,1,3.25,0
Paddle - bo_13,1245,1398,20,2,1,2.09,0
Paddle - bo_13,1246,1398,10,1,0,0.96,0
Paddle - bo_13,1247,1398,140,14,0,17.66,0
Paddle - bo_13,1248,1398,10,1,0,0.08,0
Paddle - bo_13,1249,1398,30,3,2,5.56,0
Paddle - bo_13,1250,1398,140,14,1,5.82,0
Paddle - bo_13,1251,1398,70,7,1,5.98,0
Paddle - bo_13,1252,1398,10,1,0,0.46,0
Paddle - bo_13,1253,1398,20,2,0,2.87,0
Paddle - bo_13,1254,1398,40,4,5,11.66,0
Paddle - bo_13,1255,1398,10,1,0,0.88,0
Paddle - bo_13,1256,1398,10,1,0,0.94,0
Paddle - bo_13,1257,1398,100,10,1,4.75,0
Paddle - bo_13,1258,1398,10,1,0,0.64,0
Paddle - bo_13,1259,1398,10,1,1,3.31,0
Paddle - bo_13,1260,1398,40,4,1,2.87,0
Paddle - bo_13,1261,1398,10,1,0,0.4,0
Paddle - bo_13,1262,1398,20,2,1,4.29,0
Paddle - bo_13,1263,1398,150,15,1,18.36,0
Paddle - bo_13,1264,1398,50,5,3,9.1,0
Paddle - bo_13,1265,1398,20,2,1,1.89,0
Paddle - bo_13,1266,1398,120,12,1,13.26,0
Paddle - bo_13,1267,1398,120,12,2,16.28,0
Paddle - bo_13,1268,1398,40,4,2,6.08,0
Paddle - bo_13,1269,1398,10,1,2,3.31,0
Paddle - bo_13,1270,1398,90,9,2,15.62,0
Paddle - bo_13,1271,1398,30,3,2,5.44,0
Paddle - bo_13,1272,1398,10,1,1,1.32,0
Paddle - bo_13,1273,1398,150,15,0,5.28,0
Paddle - bo_13,1274,1398,10,1,1,1.5,0
Paddle - bo_13,1275,1398,70,7,1,4.71,0
Paddle - bo_13,1276,1398,20,2,1,2.77,0
Paddle - bo_13,1277,1398,10,1,0,0.98,0
Paddle - bo_13,1278,1398,20,2,1,4.98,0
Paddle - bo_13,1279,1398,20,2,1,3.19,0
Paddle - bo_13,1280,1398,10,1,0,1.48,0
Paddle - bo_13,1281,1398,10,1,0,1.38,0
Paddle - bo_13,1282,1398,20,2,1,3.25,0
Paddle - bo_13,1283,1398,10,1,0,1.08,0
Paddle - bo_13,1284,1398,10,1,0,1.29,0
Paddle - bo_13,1285,1398,30,3,2,5.88,0
Paddle - bo_13,1286,1398,150,15,2,13.57,0
Paddle - bo_13,1287,1398,80,8,1,5.17,0
Paddle - bo_13,1288,1398,30,3,2,10.45,0
Paddle - bo_13,1289,1398,10,1,0,0.5,0
Paddle - bo_13,1290,1398,10,1,0,1.7,0
Paddle - bo_13,1291,1398,90,9,1,10.32,0
Paddle - bo_13,1292,1398,120,12,1,12.52,0
Paddle - bo_13,1293,1398,130,13,3,12.59,0
Paddle - bo_13,1294,1398,190,19,1,17.64,0
Paddle - bo_13,1295,1398,110,11,2,12.22,0
Paddle - bo_13,1296,1398,100,10,1,12.4,0
Paddle - bo_13,1297,1398,140,14,1,11.84,0
Paddle - bo_13,1298,1398,200,20,1,10.77,0
Paddle - bo_13,1299,1398,10,1,0,4.33,0
Paddle - bo_13,1300,1398,10,1,0,0.46,0
Paddle - bo_13,1301,1398,100,10,0,5.97,0
Paddle - bo_13,1302,1398,60,6,1,4.27,0
Paddle - bo_13,1303,1398,30,3,0,1.58,0
Paddle - bo_13,1304,1398,10,1,0,0.48,0
Paddle - bo_13,1305,1398,70,7,0,3.47,0
Paddle - bo_13,1306,1398,130,13,0,7.7,0
Paddle - bo_13,1307,1398,10,1,2,3.77,0
Paddle - bo_13,1308,1398,0,0,29,46.18,0
Paddle - bo_13,1309,1398,20,2,1,4.45,0
Paddle - bo_13,1310,1398,40,4,1,3.87,0
Paddle - bo_13,1311,1398,150,15,3,15.93,0
Paddle - bo_13,1312,1398,90,9,2,14.29,0
Paddle - bo_13,1313,1398,20,2,2,4.23,0
Paddle - bo_13,1314,1398,70,7,0,3.13,0
Paddle - bo_13,1315,1398,10,1,1,0.96,0
Paddle - bo_13,1316,1398,150,15,4,13.3,0
Paddle - bo_13,1317,1398,20,2,2,3.63,0
Paddle - bo_13,1318,1398,10,1,0,0.76,0
Paddle - bo_13,1319,1398,40,4,3,5.3,0
Paddle - bo_13,1320,1398,10,1,0,1.92,0
Paddle - bo_13,1321,1398,180,18,2,12.86,0
Paddle - bo_13,1322,1398,180,18,2,10.59,0
Paddle - bo_13,1323,1398,0,0,0,1.76,0
Paddle - bo_13,1324,1398,30,3,3,6.58,0
Paddle - bo_13,1325,1398,30,3,2,3,0
Paddle - bo_13,1326,1398,140,14,2,16.25,0
Paddle - bo_13,1327,1398,70,7,1,8.19,0
Paddle - bo_13,1328,1398,20,2,1,4.45,0
Paddle - bo_13,1329,1398,40,4,0,1.82,0
Paddle - bo_13,1330,1398,50,5,0,4.97,0
Paddle - bo_13,1331,1398,30,3,2,5.84,0
Paddle - bo_13,1332,1398,200,20,1,27.21,0
Paddle - bo_13,1333,1398,10,1,0,0.62,0
Paddle - bo_13,1334,1398,30,3,0,2.99,0
Paddle - bo_13,1335,1398,140,14,0,9.97,0
Paddle - bo_13,1336,1398,140,14,1,12.52,0
Paddle - bo_13,1337,1398,130,13,1,19.5,0
Paddle - bo_13,1338,1398,30,3,0,1.62,0
Paddle - bo_13,1339,1398,10,1,0,0.1,0
Paddle - bo_13,1340,1398,90,9,4,10.27,0
Paddle - bo_13,1341,1398,140,14,1,7.22,0
Paddle - bo_13,1342,1398,80,8,2,5.46,0
Paddle - bo_13,1343,1398,10,1,0,0.66,0
Paddle - bo_13,1344,1398,20,2,0,3.39,0
Paddle - bo_13,1345,1398,20,2,1,3.01,0
Paddle - bo_13,1346,1398,10,1,0,1.72,0
Paddle - bo_13,1347,1398,50,5,0,2.33,0
Paddle - bo_13,1348,1398,90,9,1,6.96,0
Paddle - bo_13,1349,1398,90,9,0,1.94,0
Paddle - bo_13,1350,1398,10,1,0,0.46,0
Paddle - bo_13,1351,1398,20,2,1,3.52,0
Paddle - bo_13,1352,1398,10,1,0,1.63,0
Paddle - bo_13,1353,1398,10,1,0,0.82,0
Paddle - bo_13,1354,1398,10,1,0,0.88,0
Paddle - bo_13,1355,1398,10,1,0,1.76,0
Paddle - bo_13,1356,1398,20,2,2,2.89,0
Paddle - bo_13,1357,1398,10,1,0,1.08,0
Paddle - bo_13,1358,1398,10,1,0,0.46,0
Paddle - bo_13,1359,1398,10,1,2,4.61,0
Paddle - bo_13,1360,1398,10,1,0,1.26,0
Paddle - bo_13,1361,1398,30,3,1,2.17,0
Paddle - bo_13,1362,1398,20,2,2,3.97,0
Paddle - bo_13,1363,1398,210,21,2,16.97,1
Paddle - bo_13,1364,1398,70,7,1,5.26,0
Paddle - bo_13,1365,1398,110,11,1,11.34,0
Paddle - bo_13,1366,1398,10,1,0,0.8,0
Paddle - bo_13,1367,1398,10,1,0,0.54,0
Paddle - bo_13,1368,1398,20,2,1,3.73,0
Paddle - bo_13,1369,1398,210,21,1,11.44,1
Paddle - bo_13,1370,1398,30,3,2,4.83,0
Paddle - bo_13,1371,1398,20,2,1,4.25,0
Paddle - bo_13,1372,1398,80,8,0,2.72,0
Paddle - bo_13,1373,1398,20,2,1,1.76,0
Paddle - bo_13,1374,1398,40,4,1,4.21,0
Paddle - bo_13,1375,1398,0,0,0,1.36,0
Paddle - bo_13,1376,1398,70,7,3,8.04,0
Paddle - bo_13,1377,1398,40,4,1,3.42,0
Paddle - bo_13,1378,1398,90,9,2,12.56,0
Paddle - bo_13,1379,1398,90,9,1,6.82,0
Paddle - bo_13,1380,1398,30,3,1,4.61,0
Paddle - bo_13,1381,1398,20,2,0,2.55,0
Paddle - bo_13,1382,1398,30,3,0,1.84,0
Paddle - bo_13,1383,1398,70,7,3,3.33,0
Paddle - bo_13,1384,1398,10,1,0,0.48,0
Paddle - bo_13,1385,1398,90,9,5,19.55,0
Paddle - bo_13,1386,1398,40,4,0,2.15,0
Paddle - bo_13,1387,1398,0,0,0,2.75,0
Paddle - bo_13,1388,1398,10,1,1,1.56,0
Paddle - bo_13,1389,1398,50,5,1,2.27,0
Paddle - bo_13,1390,1398,130,13,0,8.32,0
Paddle - bo_13,1391,1398,70,7,2,8.57,0
Paddle - bo_13,1392,1398,190,19,2,59.59,0
Paddle - bo_13,1393,1398,20,2,1,3.97,0
Paddle - bo_13,1394,1398,150,15,3,19.74,0
Paddle - bo_13,1395,1398,10,1,2,3.05,0
Paddle - bo_13,1396,1398,30,3,2,5.16,0
Paddle - bo_13,1397,1398,10,1,0,0.72,0
Paddle - bo_13,1398,1398,100,10,1,7.42,0
