ModelName,GameNumber,ID_RunTime,NumGamesPlayed,Score,BlockHits,PaddleHits,TimePlayed,WinStatus
Paddle - lc_19,187,2000,2/28/2021 12:48:43 PM,10,1,1,3.75,0
Paddle - lc_19,188,2000,2/28/2021 12:48:43 PM,40,4,3,6.54,0
Paddle - lc_19,189,2000,2/28/2021 12:48:43 PM,210,21,11,32.08,1
Paddle - lc_19,190,2000,2/28/2021 12:48:43 PM,90,9,2,7.03,0
Paddle - lc_19,191,2000,2/28/2021 12:48:43 PM,120,12,3,8.69,0
Paddle - lc_19,192,2000,2/28/2021 12:48:43 PM,60,6,1,3.43,0
Paddle - lc_19,193,2000,2/28/2021 12:48:43 PM,190,19,8,19.01,0
Paddle - lc_19,194,2000,2/28/2021 12:48:43 PM,170,17,4,15.49,0
Paddle - lc_19,195,2000,2/28/2021 12:48:43 PM,50,5,4,9.76,0
Paddle - lc_19,196,2000,2/28/2021 12:48:43 PM,50,5,6,8.28,0
Paddle - lc_19,197,2000,2/28/2021 12:48:43 PM,40,4,1,4.37,0
Paddle - lc_19,198,2000,2/28/2021 12:48:43 PM,110,11,3,10.96,0
Paddle - lc_19,199,2000,2/28/2021 12:48:43 PM,130,13,5,10.12,0
Paddle - lc_19,200,2000,2/28/2021 12:48:43 PM,160,16,7,11.41,0
Paddle - lc_19,201,2000,2/28/2021 12:48:43 PM,110,11,35,65.63,0
Paddle - lc_19,202,2000,2/28/2021 12:48:43 PM,140,14,7,18.62,0
Paddle - lc_19,203,2000,2/28/2021 12:48:43 PM,90,9,2,14.48,0
Paddle - lc_19,204,2000,2/28/2021 12:48:43 PM,50,5,3,5.42,0
Paddle - lc_19,205,2000,2/28/2021 12:48:43 PM,10,1,1,1.88,0
Paddle - lc_19,206,2000,2/28/2021 12:48:43 PM,0,0,0,2.72,0
Paddle - lc_19,207,2000,2/28/2021 12:48:43 PM,110,11,4,18.17,0
Paddle - lc_19,208,2000,2/28/2021 12:48:43 PM,210,21,10,37.42,1
Paddle - lc_19,209,2000,2/28/2021 12:48:43 PM,120,12,5,8.76,0
Paddle - lc_19,210,2000,2/28/2021 12:48:43 PM,90,9,7,8.78,0
Paddle - lc_19,211,2000,2/28/2021 12:48:43 PM,10,1,1,2.46,0
Paddle - lc_19,212,2000,2/28/2021 12:48:43 PM,10,1,2,4.91,0
Paddle - lc_19,213,2000,2/28/2021 12:48:43 PM,210,21,10,25.92,1
Paddle - lc_19,214,2000,2/28/2021 12:48:43 PM,210,21,8,37.97,1
Paddle - lc_19,215,2000,2/28/2021 12:48:43 PM,20,2,2,9.58,0
Paddle - lc_19,216,2000,2/28/2021 12:48:43 PM,120,12,4,15.44,0
Paddle - lc_19,217,2000,2/28/2021 12:48:43 PM,30,3,0,2.36,0
Paddle - lc_19,218,2000,2/28/2021 12:48:43 PM,190,19,14,42.08,0
Paddle - lc_19,219,2000,2/28/2021 12:48:43 PM,20,2,3,3.09,0
Paddle - lc_19,220,2000,2/28/2021 12:48:43 PM,30,3,4,8.92,0
Paddle - lc_19,221,2000,2/28/2021 12:48:43 PM,170,17,3,13.26,0
Paddle - lc_19,222,2000,2/28/2021 12:48:43 PM,140,14,5,20.36,0
Paddle - lc_19,223,2000,2/28/2021 12:48:43 PM,80,8,5,9.78,0
Paddle - lc_19,224,2000,2/28/2021 12:48:43 PM,180,18,4,14.91,0
Paddle - lc_19,225,2000,2/28/2021 12:48:43 PM,210,21,3,29.45,1
Paddle - lc_19,226,2000,2/28/2021 12:48:43 PM,90,9,3,6.03,0
Paddle - lc_19,227,2000,2/28/2021 12:48:43 PM,160,16,7,30.93,0
Paddle - lc_19,228,2000,2/28/2021 12:48:43 PM,210,21,3,21.13,1
Paddle - lc_19,229,2000,2/28/2021 12:48:43 PM,190,19,7,24.76,0
Paddle - lc_19,230,2000,2/28/2021 12:48:43 PM,60,6,2,7.98,0
Paddle - lc_19,231,2000,2/28/2021 12:48:43 PM,80,8,4,11.36,0
Paddle - lc_19,232,2000,2/28/2021 12:48:43 PM,10,1,2,4.41,0
Paddle - lc_19,233,2000,2/28/2021 12:48:43 PM,80,8,2,4.56,0
Paddle - lc_19,234,2000,2/28/2021 12:48:43 PM,60,6,3,6.42,0
Paddle - lc_19,235,2000,2/28/2021 12:48:43 PM,170,17,5,19.13,0
Paddle - lc_19,236,2000,2/28/2021 12:48:43 PM,200,20,10,22.52,0
Paddle - lc_19,237,2000,2/28/2021 12:48:43 PM,150,15,7,16.16,0
Paddle - lc_19,238,2000,2/28/2021 12:48:43 PM,200,20,8,24.8,0
Paddle - lc_19,239,2000,2/28/2021 12:48:43 PM,170,17,7,18.34,0
Paddle - lc_19,240,2000,2/28/2021 12:48:43 PM,50,5,4,6.89,0
Paddle - lc_19,241,2000,2/28/2021 12:48:43 PM,90,9,1,5.49,0
Paddle - lc_19,242,2000,2/28/2021 12:48:43 PM,130,13,10,12.91,0
Paddle - lc_19,243,2000,2/28/2021 12:48:43 PM,150,15,7,14.05,0
Paddle - lc_19,244,2000,2/28/2021 12:48:43 PM,90,9,1,9.92,0
Paddle - lc_19,245,2000,2/28/2021 12:48:43 PM,40,4,1,7.88,0
Paddle - lc_19,246,2000,2/28/2021 12:48:43 PM,30,3,1,6.43,0
Paddle - lc_19,247,2000,2/28/2021 12:48:43 PM,130,13,3,7.39,0
Paddle - lc_19,248,2000,2/28/2021 12:48:43 PM,210,21,11,23.05,1
Paddle - lc_19,249,2000,2/28/2021 12:48:43 PM,60,6,3,2.42,0
Paddle - lc_19,250,2000,2/28/2021 12:48:43 PM,30,3,2,5.05,0
Paddle - lc_19,251,2000,2/28/2021 12:48:43 PM,10,1,0,3.09,0
Paddle - lc_19,252,2000,2/28/2021 12:48:43 PM,150,15,3,10.36,0
Paddle - lc_19,253,2000,2/28/2021 12:48:43 PM,20,2,2,3.61,0
Paddle - lc_19,254,2000,2/28/2021 12:48:43 PM,160,16,4,16.57,0
Paddle - lc_19,255,2000,2/28/2021 12:48:43 PM,0,0,2,3.21,0
Paddle - lc_19,256,2000,2/28/2021 12:48:43 PM,50,5,4,10.04,0
Paddle - lc_19,257,2000,2/28/2021 12:48:43 PM,120,12,3,12.81,0
Paddle - lc_19,258,2000,2/28/2021 12:48:43 PM,190,19,4,19.47,0
Paddle - lc_19,259,2000,2/28/2021 12:48:43 PM,180,18,3,31.98,0
Paddle - lc_19,260,2000,2/28/2021 12:48:43 PM,50,5,3,8.58,0
Paddle - lc_19,261,2000,2/28/2021 12:48:43 PM,190,19,7,32.14,0
Paddle - lc_19,262,2000,2/28/2021 12:48:43 PM,80,8,4,7.54,0
Paddle - lc_19,263,2000,2/28/2021 12:48:43 PM,0,0,0,3.69,0
Paddle - lc_19,264,2000,2/28/2021 12:48:43 PM,210,21,6,24.42,1
Paddle - lc_19,265,2000,2/28/2021 12:48:43 PM,110,11,2,12.54,0
Paddle - lc_19,266,2000,2/28/2021 12:48:43 PM,160,16,5,10.33,0
Paddle - lc_19,267,2000,2/28/2021 12:48:43 PM,140,14,2,8.59,0
Paddle - lc_19,268,2000,2/28/2021 12:48:43 PM,30,3,3,5.11,0
Paddle - lc_19,269,2000,2/28/2021 12:48:43 PM,200,20,4,37.94,0
Paddle - lc_19,270,2000,2/28/2021 12:48:43 PM,120,12,2,9.44,0
Paddle - lc_19,271,2000,2/28/2021 12:48:43 PM,190,19,4,19.09,0
Paddle - lc_19,272,2000,2/28/2021 12:48:43 PM,140,14,5,30.23,0
Paddle - lc_19,273,2000,2/28/2021 12:48:43 PM,40,4,5,5.41,0
Paddle - lc_19,274,2000,2/28/2021 12:48:43 PM,200,20,5,25.36,0
Paddle - lc_19,275,2000,2/28/2021 12:48:43 PM,180,18,8,25.66,0
Paddle - lc_19,276,2000,2/28/2021 12:48:43 PM,180,18,10,23.58,0
Paddle - lc_19,277,2000,2/28/2021 12:48:43 PM,20,2,1,3.21,0
Paddle - lc_19,278,2000,2/28/2021 12:48:43 PM,30,3,2,8.03,0
Paddle - lc_19,279,2000,2/28/2021 12:48:43 PM,0,0,4,8.03,0
Paddle - lc_19,280,2000,2/28/2021 12:48:43 PM,120,12,3,16.32,0
Paddle - lc_19,281,2000,2/28/2021 12:48:43 PM,90,9,3,6.8,0
Paddle - lc_19,282,2000,2/28/2021 12:48:43 PM,210,21,11,26.52,1
Paddle - lc_19,283,2000,2/28/2021 12:48:43 PM,180,18,5,16.85,0
Paddle - lc_19,284,2000,2/28/2021 12:48:43 PM,90,9,1,12.01,0
Paddle - lc_19,285,2000,2/28/2021 12:48:43 PM,130,13,5,10.48,0
Paddle - lc_19,286,2000,2/28/2021 12:48:43 PM,20,2,1,4.97,0
Paddle - lc_19,287,2000,2/28/2021 12:48:43 PM,210,21,10,31.47,1
Paddle - lc_19,288,2000,2/28/2021 12:48:43 PM,190,19,5,31.68,0
Paddle - lc_19,289,2000,2/28/2021 12:48:43 PM,10,1,3,1.34,0
Paddle - lc_19,290,2000,2/28/2021 12:48:43 PM,210,21,5,21.84,1
Paddle - lc_19,291,2000,2/28/2021 12:48:43 PM,180,18,2,16.12,0
Paddle - lc_19,292,2000,2/28/2021 12:48:43 PM,200,20,5,29.28,0
Paddle - lc_19,293,2000,2/28/2021 12:48:43 PM,50,5,6,8.64,0
Paddle - lc_19,294,2000,2/28/2021 12:48:43 PM,110,11,1,9.44,0
Paddle - lc_19,295,2000,2/28/2021 12:48:43 PM,10,1,1,2.5,0
Paddle - lc_19,296,2000,2/28/2021 12:48:43 PM,180,18,3,21.71,0
Paddle - lc_19,297,2000,2/28/2021 12:48:43 PM,20,2,4,7.2,0
Paddle - lc_19,298,2000,2/28/2021 12:48:43 PM,160,16,10,32.04,0
Paddle - lc_19,299,2000,2/28/2021 12:48:43 PM,210,21,2,30.77,1
Paddle - lc_19,300,2000,2/28/2021 12:48:43 PM,180,18,3,15.66,0
Paddle - lc_19,301,2000,2/28/2021 12:48:43 PM,80,8,1,6.97,0
Paddle - lc_19,302,2000,2/28/2021 12:48:43 PM,20,2,1,4.94,0
Paddle - lc_19,303,2000,2/28/2021 12:48:43 PM,180,18,6,13.1,0
Paddle - lc_19,304,2000,2/28/2021 12:48:43 PM,30,3,3,5.11,0
Paddle - lc_19,305,2000,2/28/2021 12:48:43 PM,20,2,1,4.69,0
Paddle - lc_19,306,2000,2/28/2021 12:48:43 PM,150,15,8,17.72,0
Paddle - lc_19,307,2000,2/28/2021 12:48:43 PM,160,16,2,10.76,0
Paddle - lc_19,308,2000,2/28/2021 12:48:43 PM,210,21,6,22.47,1
Paddle - lc_19,309,2000,2/28/2021 12:48:43 PM,80,8,1,4.65,0
Paddle - lc_19,310,2000,2/28/2021 12:48:43 PM,170,17,8,15.28,0
Paddle - lc_19,311,2000,2/28/2021 12:48:43 PM,180,18,9,18.86,0
Paddle - lc_19,312,2000,2/28/2021 12:48:43 PM,210,21,14,45.86,1
Paddle - lc_19,313,2000,2/28/2021 12:48:43 PM,20,2,2,2.94,0
Paddle - lc_19,314,2000,2/28/2021 12:48:43 PM,180,18,8,19.86,0
Paddle - lc_19,315,2000,2/28/2021 12:48:43 PM,20,2,2,4.21,0
Paddle - lc_19,316,2000,2/28/2021 12:48:43 PM,110,11,7,15.92,0
Paddle - lc_19,317,2000,2/28/2021 12:48:43 PM,140,14,5,12.51,0
Paddle - lc_19,318,2000,2/28/2021 12:48:43 PM,110,11,3,11.55,0
Paddle - lc_19,319,2000,2/28/2021 12:48:43 PM,110,11,0,6.38,0
Paddle - lc_19,320,2000,2/28/2021 12:48:43 PM,80,8,3,4.83,0
